0;x;1;4;0;10;5.10.2018;11:58:17
0;x;1;4;0;10;5.10.2018;11:58:27
0;x;1;4;0;10;5.10.2018;11:58:37
0;x;1;4;0;10;5.10.2018;11:58:47
0;x;1;4;0;10;5.10.2018;11:58:57
0;x;1;4;0;10;5.10.2018;11:59:7
0;x;1;4;0;10;5.10.2018;11:59:17
0;x;1;4;0;10;5.10.2018;11:59:27
0;x;1;4;0;10;5.10.2018;11:59:37
0;x;1;4;0;10;5.10.2018;11:59:47
0;x;1;4;0;10;5.10.2018;11:59:57
0;x;1;4;0;10;5.10.2018;12:0:7
0;x;1;4;0;10;5.10.2018;12:0:17
0;x;1;4;0;10;5.10.2018;12:0:27
0;x;1;4;0;10;5.10.2018;12:0:37
0;x;1;4;0;10;5.10.2018;12:0:47
0;x;1;4;0;10;5.10.2018;12:0:57
0;x;1;4;0;10;5.10.2018;12:1:7
0;x;1;4;0;10;5.10.2018;12:1:17
0;x;1;4;0;5;5.10.2018;12:1:27
0;x;1;4;0;10;5.10.2018;12:1:37
0;x;1;3;0;10;5.10.2018;12:1:47
0;x;1;3;0;10;5.10.2018;12:1:57
0;x;1;3;0;10;5.10.2018;12:2:7
0;x;1;3;0;10;5.10.2018;12:2:17
0;x;1;3;0;10;5.10.2018;12:2:27
0;x;1;3;0;10;5.10.2018;12:2:37
0;x;1;3;0;10;5.10.2018;12:2:47
0;x;1;3;0;10;5.10.2018;12:2:57
0;x;1;4;0;10;5.10.2018;12:3:7
0;x;1;3;0;10;5.10.2018;12:3:17
0;x;1;3;0;10;5.10.2018;12:3:27
0;x;1;3;0;10;5.10.2018;12:3:37
0;x;1;3;0;10;5.10.2018;12:3:47
0;x;1;3;0;10;5.10.2018;12:3:57
0;x;1;3;0;10;5.10.2018;12:4:7
0;x;1;3;0;10;5.10.2018;12:4:17
0;x;1;3;0;10;5.10.2018;12:4:27
0;x;1;3;0;10;5.10.2018;12:4:37
0;x;1;3;0;10;5.10.2018;12:4:47
0;x;1;3;0;10;5.10.2018;12:4:57
0;x;1;3;0;10;5.10.2018;12:5:7
0;x;1;3;0;10;5.10.2018;12:5:17
0;x;1;3;0;10;5.10.2018;12:5:27
0;x;1;3;0;10;5.10.2018;12:5:37
0;x;1;3;0;10;5.10.2018;12:5:47
0;x;1;3;0;10;5.10.2018;12:5:57
0;x;1;3;0;10;5.10.2018;12:6:7
0;x;1;4;0;10;5.10.2018;12:6:17
0;x;1;3;0;10;5.10.2018;12:6:27
0;x;1;4;0;10;5.10.2018;12:6:37
0;x;1;4;0;10;5.10.2018;12:6:47
0;x;1;3;0;10;5.10.2018;12:6:57
0;x;1;4;0;10;5.10.2018;12:7:7
0;x;1;4;0;10;5.10.2018;12:7:17
0;x;1;3;0;10;5.10.2018;12:7:27
0;x;1;4;0;10;5.10.2018;12:7:37
0;x;1;4;0;10;5.10.2018;12:7:47
0;x;1;4;0;10;5.10.2018;12:7:57
0;x;1;4;0;10;5.10.2018;12:8:7
0;x;1;4;0;10;5.10.2018;12:8:17
0;x;1;4;0;10;5.10.2018;12:8:27
0;x;1;4;0;10;5.10.2018;12:8:37
0;x;1;3;0;10;5.10.2018;12:8:47
0;x;1;3;0;10;5.10.2018;12:8:57
0;x;1;3;0;10;5.10.2018;12:9:7
0;x;1;3;0;10;5.10.2018;12:9:17
0;x;1;3;0;10;5.10.2018;12:9:27
0;x;1;3;0;10;5.10.2018;12:9:37
0;x;1;3;0;10;5.10.2018;12:9:47
0;x;1;3;0;10;5.10.2018;12:9:57
0;x;1;3;0;10;5.10.2018;12:10:7
0;x;1;3;0;10;5.10.2018;12:10:17
0;x;1;4;0;10;5.10.2018;12:10:27
0;x;1;4;0;10;5.10.2018;12:10:37
0;x;1;4;0;10;5.10.2018;12:10:47
0;x;1;3;0;10;5.10.2018;12:10:57
0;x;1;4;0;10;5.10.2018;12:11:7
0;x;1;4;0;10;5.10.2018;12:11:17
0;x;1;3;0;10;5.10.2018;12:11:27
0;x;1;4;0;10;5.10.2018;12:11:37
0;x;1;4;0;10;5.10.2018;12:11:47
0;x;1;3;0;10;5.10.2018;12:11:57
0;x;1;4;0;10;5.10.2018;12:12:7
0;x;1;4;0;10;5.10.2018;12:12:17
0;x;1;4;0;10;5.10.2018;12:12:27
0;x;1;3;0;10;5.10.2018;12:12:37
0;x;1;4;0;10;5.10.2018;12:12:47
0;x;1;4;0;10;5.10.2018;12:12:57
0;x;1;3;0;10;5.10.2018;12:13:7
0;x;1;3;0;10;5.10.2018;12:13:17
0;x;1;4;0;10;5.10.2018;12:13:27
0;x;1;4;0;10;5.10.2018;12:13:37
0;x;1;3;0;10;5.10.2018;12:13:47
0;x;1;4;0;10;5.10.2018;12:13:57
0;x;1;4;0;10;5.10.2018;12:14:7
0;x;1;3;0;10;5.10.2018;12:14:17
0;x;1;3;0;10;5.10.2018;12:14:27
0;x;1;4;0;10;5.10.2018;12:14:37
0;x;1;3;0;10;5.10.2018;12:14:47
0;x;1;3;0;10;5.10.2018;12:14:57
0;x;1;3;0;10;5.10.2018;12:15:7
0;x;1;3;0;10;5.10.2018;12:15:17
0;x;1;3;0;10;5.10.2018;12:15:27
0;x;1;4;0;10;5.10.2018;12:15:37
0;x;1;3;0;10;5.10.2018;12:15:47
0;x;1;3;0;10;5.10.2018;12:15:57
0;x;1;3;0;10;5.10.2018;12:16:7
0;x;4;4;0;10;5.10.2018;12:16:17
0;x;4;4;0;10;5.10.2018;12:16:27
0;x;4;3;0;10;5.10.2018;12:16:37
0;x;4;4;0;10;5.10.2018;12:16:47
0;x;4;3;0;10;5.10.2018;12:16:57
0;x;4;3;0;10;5.10.2018;12:17:7
0;x;4;3;0;10;5.10.2018;12:17:17
0;x;4;3;0;10;5.10.2018;12:17:27
0;x;4;3;0;10;5.10.2018;12:17:37
0;x;4;3;0;10;5.10.2018;12:17:47
0;x;4;3;0;10;5.10.2018;12:17:57
0;x;4;3;0;10;5.10.2018;12:18:7
0;x;4;3;0;10;5.10.2018;12:18:17
0;x;4;3;0;10;5.10.2018;12:18:27
0;x;4;3;0;10;5.10.2018;12:18:37
0;x;4;3;0;10;5.10.2018;12:18:47
0;x;4;3;0;10;5.10.2018;12:18:57
0;x;4;3;0;10;5.10.2018;12:19:7
0;x;4;3;0;10;5.10.2018;12:19:17
0;x;3;3;0;10;5.10.2018;12:19:27
0;x;3;3;0;10;5.10.2018;12:19:37
0;x;3;3;0;10;5.10.2018;12:19:47
0;x;3;3;0;10;5.10.2018;12:19:57
0;x;3;3;0;10;5.10.2018;12:20:7
0;x;3;3;0;10;5.10.2018;12:20:17
0;x;1;3;0;10;5.10.2018;12:20:27
0;x;1;3;0;10;5.10.2018;12:20:37
0;x;1;3;0;10;5.10.2018;12:20:47
0;x;1;3;0;10;5.10.2018;12:20:57
0;x;1;3;0;10;5.10.2018;12:21:7
0;x;1;3;0;10;5.10.2018;12:21:17
0;x;1;3;0;10;5.10.2018;12:21:27
0;x;1;3;0;10;5.10.2018;12:21:37
0;x;1;3;0;10;5.10.2018;12:21:47
0;x;1;3;0;10;5.10.2018;12:21:57
0;x;1;3;0;10;5.10.2018;12:22:7
0;x;1;3;0;10;5.10.2018;12:22:17
0;x;1;3;0;10;5.10.2018;12:22:27
0;x;1;3;0;10;5.10.2018;12:22:37
0;x;1;3;0;10;5.10.2018;12:22:47
0;x;1;3;0;10;5.10.2018;12:22:57
0;x;1;3;0;10;5.10.2018;12:23:7
0;x;1;3;0;10;5.10.2018;12:23:17
0;x;1;3;0;5;5.10.2018;12:23:27
0;x;1;3;0;10;5.10.2018;12:23:37
0;x;1;3;0;10;5.10.2018;12:23:47
0;x;1;3;0;10;5.10.2018;12:23:57
0;x;1;3;0;10;5.10.2018;12:24:7
0;x;1;3;0;10;5.10.2018;12:24:17
0;x;1;3;0;10;5.10.2018;12:24:27
0;x;1;3;0;10;5.10.2018;12:24:37
0;x;1;3;0;10;5.10.2018;12:24:47
0;x;1;3;0;10;5.10.2018;12:24:57
0;x;1;3;0;10;5.10.2018;12:25:7
0;x;1;1;0;10;5.10.2018;12:25:17
0;x;1;1;0;10;5.10.2018;12:25:27
0;x;1;1;0;10;5.10.2018;12:25:37
0;x;1;1;0;10;5.10.2018;12:25:47
0;x;1;1;0;10;5.10.2018;12:25:57
0;x;1;1;0;10;5.10.2018;12:26:7
0;x;1;1;0;10;5.10.2018;12:26:17
0;x;1;1;0;10;5.10.2018;12:26:27
0;x;1;1;0;10;5.10.2018;12:26:37
0;x;1;1;0;10;5.10.2018;12:26:47
0;x;1;1;0;10;5.10.2018;12:26:57
0;x;1;1;0;10;5.10.2018;12:27:7
0;x;1;1;0;10;5.10.2018;12:27:17
0;x;1;1;0;10;5.10.2018;12:27:27
0;x;1;1;0;10;5.10.2018;12:27:37
0;x;1;1;0;10;5.10.2018;12:27:47
0;x;1;1;0;10;5.10.2018;12:27:57
0;x;7;1;0;10;5.10.2018;12:28:7
0;x;3;1;0;10;5.10.2018;12:28:17
0;x;1;1;0;10;5.10.2018;12:28:27
0;x;1;1;0;10;5.10.2018;12:28:37
0;x;1;1;0;10;5.10.2018;12:28:47
0;x;1;1;0;10;5.10.2018;12:28:57
0;x;3;1;0;10;5.10.2018;12:29:7
0;x;1;1;0;10;5.10.2018;12:29:17
0;x;1;1;0;5;5.10.2018;12:29:27
0;x;1;1;0;10;5.10.2018;12:29:37
0;x;1;1;0;10;5.10.2018;12:29:47
0;x;3;1;0;10;5.10.2018;12:29:57
0;x;3;1;0;10;5.10.2018;12:30:7
0;x;3;1;0;10;5.10.2018;12:30:17
0;x;3;1;0;10;5.10.2018;12:30:27
0;x;3;1;0;10;5.10.2018;12:30:37
0;x;3;1;0;10;5.10.2018;12:30:47
0;x;3;1;0;10;5.10.2018;12:30:57
0;x;3;1;0;10;5.10.2018;12:31:7
0;x;3;1;0;10;5.10.2018;12:31:17
0;x;3;1;0;10;5.10.2018;12:31:27
0;x;4;1;0;10;5.10.2018;12:31:37
0;x;3;1;0;10;5.10.2018;12:31:47
0;x;3;1;0;10;5.10.2018;12:31:57
0;x;3;1;0;10;5.10.2018;12:32:7
0;x;3;1;0;10;5.10.2018;12:32:17
0;x;3;1;0;10;5.10.2018;12:32:27
0;x;3;1;0;10;5.10.2018;12:32:37
0;x;3;1;0;10;5.10.2018;12:32:47
0;x;3;1;0;10;5.10.2018;12:32:57
0;x;3;1;0;10;5.10.2018;12:33:7
0;x;3;1;0;10;5.10.2018;12:33:17
0;x;3;1;0;10;5.10.2018;12:33:27
0;x;3;1;0;10;5.10.2018;12:33:37
0;x;3;1;0;10;5.10.2018;12:33:47
0;x;3;1;0;10;5.10.2018;12:33:57
0;x;3;1;0;10;5.10.2018;12:34:7
0;x;3;1;0;10;5.10.2018;12:34:17
0;x;3;1;0;10;5.10.2018;12:34:27
0;x;3;1;0;10;5.10.2018;12:34:37
0;x;1;1;0;10;5.10.2018;12:34:47
0;x;1;1;0;10;5.10.2018;12:34:57
0;x;3;1;0;10;5.10.2018;12:35:7
0;x;3;1;0;10;5.10.2018;12:35:17
0;x;3;1;0;10;5.10.2018;12:35:27
0;x;4;1;0;10;5.10.2018;12:35:37
0;x;3;1;0;10;5.10.2018;12:35:47
0;x;3;1;0;10;5.10.2018;12:35:57
0;x;4;1;0;10;5.10.2018;12:36:7
0;x;4;1;0;10;5.10.2018;12:36:17
0;x;4;1;0;10;5.10.2018;12:36:27
0;x;4;1;0;10;5.10.2018;12:36:37
0;x;4;1;0;10;5.10.2018;12:36:47
0;x;4;1;0;10;5.10.2018;12:36:57
0;x;4;1;0;10;5.10.2018;12:37:7
0;x;4;1;0;10;5.10.2018;12:37:17
0;x;4;1;0;10;5.10.2018;12:37:27
0;x;4;1;0;10;5.10.2018;12:37:37
0;x;4;1;0;10;5.10.2018;12:37:47
0;x;4;1;0;10;5.10.2018;12:37:57
0;x;4;1;0;10;5.10.2018;12:38:7
0;x;4;1;0;10;5.10.2018;12:38:17
0;x;4;1;0;10;5.10.2018;12:38:27
0;x;4;1;0;10;5.10.2018;12:38:37
0;x;4;1;0;5;5.10.2018;12:38:47
0;x;4;1;0;10;5.10.2018;12:38:57
0;x;4;1;0;10;5.10.2018;12:39:7
0;x;4;1;0;10;5.10.2018;12:39:17
0;x;4;1;0;10;5.10.2018;12:39:27
0;x;4;1;0;10;5.10.2018;12:39:37
0;x;1;1;0;10;5.10.2018;12:39:47
0;x;1;1;0;10;5.10.2018;12:39:57
0;x;1;1;0;10;5.10.2018;12:40:7
0;x;1;1;0;10;5.10.2018;12:40:17
0;x;1;1;0;10;5.10.2018;12:40:27
0;x;6;1;0;5;5.10.2018;12:40:37
0;x;4;1;0;10;5.10.2018;12:40:47
0;x;4;1;0;10;5.10.2018;12:40:57
0;x;4;1;0;10;5.10.2018;12:41:7
0;x;4;1;0;10;5.10.2018;12:41:17
0;x;4;1;0;10;5.10.2018;12:41:27
0;x;4;1;0;10;5.10.2018;12:41:37
0;x;4;1;0;5;5.10.2018;12:41:47
0;x;4;1;0;10;5.10.2018;12:41:57
0;x;4;1;0;10;5.10.2018;12:42:7
0;x;4;1;0;10;5.10.2018;12:42:17
0;x;4;1;0;5;5.10.2018;12:42:27
0;x;4;1;0;10;5.10.2018;12:42:37
0;x;4;1;0;10;5.10.2018;12:42:47
0;x;4;1;0;10;5.10.2018;12:42:57
0;x;4;1;0;10;5.10.2018;12:43:7
0;x;4;1;0;10;5.10.2018;12:43:17
0;x;4;1;0;10;5.10.2018;12:43:27
0;x;4;1;0;10;5.10.2018;12:43:37
0;x;4;1;0;10;5.10.2018;12:43:47
0;x;4;1;0;10;5.10.2018;12:43:57
0;x;4;1;0;10;5.10.2018;12:44:7
0;x;3;1;0;10;5.10.2018;12:44:17
0;x;3;1;0;10;5.10.2018;12:44:27
0;x;3;1;0;10;5.10.2018;12:44:37
0;x;3;1;0;10;5.10.2018;12:44:47
0;x;3;1;0;5;5.10.2018;12:44:57
0;x;3;1;0;10;5.10.2018;12:45:7
0;x;3;1;0;10;5.10.2018;12:45:17
0;x;1;1;0;10;5.10.2018;12:45:27
0;x;1;1;0;10;5.10.2018;12:45:37
0;x;7;1;0;10;5.10.2018;12:45:47
0;x;3;1;0;10;5.10.2018;12:45:57
0;x;3;1;0;10;5.10.2018;12:46:7
0;x;4;1;0;10;5.10.2018;12:46:17
0;x;3;1;0;10;5.10.2018;12:46:27
0;x;4;1;0;5;5.10.2018;12:46:37
0;x;4;1;0;10;5.10.2018;12:46:47
0;x;4;1;0;10;5.10.2018;12:46:57
0;x;3;1;0;10;5.10.2018;12:47:7
0;x;4;1;0;10;5.10.2018;12:47:17
0;x;4;1;0;10;5.10.2018;12:47:27
0;x;3;1;0;10;5.10.2018;12:47:37
0;x;4;1;0;10;5.10.2018;12:47:47
0;x;3;1;0;10;5.10.2018;12:47:57
0;x;3;1;0;5;5.10.2018;12:48:7
0;x;3;1;0;10;5.10.2018;12:48:17
0;x;4;1;0;10;5.10.2018;12:48:27
0;x;3;1;0;10;5.10.2018;12:48:37
0;x;4;1;0;10;5.10.2018;12:48:47
0;x;3;1;0;10;5.10.2018;12:48:57
0;x;3;1;0;10;5.10.2018;12:49:7
0;x;3;1;0;10;5.10.2018;12:49:17
0;x;4;1;0;10;5.10.2018;12:49:27
0;x;3;1;0;10;5.10.2018;12:49:37
0;x;3;1;0;10;5.10.2018;12:49:47
0;x;3;1;0;10;5.10.2018;12:49:57
0;x;3;1;0;10;5.10.2018;12:50:7
0;x;3;1;0;10;5.10.2018;12:50:17
0;x;1;1;0;10;5.10.2018;12:50:27
0;x;1;1;0;10;5.10.2018;12:50:37
0;x;1;1;0;10;5.10.2018;12:50:47
0;x;1;1;0;10;5.10.2018;12:50:57
0;x;1;1;0;10;5.10.2018;12:51:7
0;x;1;1;0;10;5.10.2018;12:51:17
0;x;1;1;0;10;5.10.2018;12:51:27
0;x;1;1;0;10;5.10.2018;12:51:37
0;x;1;1;0;10;5.10.2018;12:51:47
0;x;1;1;0;10;5.10.2018;12:51:57
0;x;1;1;0;10;5.10.2018;12:52:7
0;x;1;1;0;10;5.10.2018;12:52:17
0;x;1;1;0;10;5.10.2018;12:52:27
0;x;1;1;0;10;5.10.2018;12:52:37
0;x;1;1;0;10;5.10.2018;12:52:47
0;x;1;1;0;10;5.10.2018;12:52:57
0;x;1;1;0;10;5.10.2018;12:53:7
0;x;1;1;0;10;5.10.2018;12:53:17
0;x;1;1;0;10;5.10.2018;12:53:27
0;x;1;1;0;10;5.10.2018;12:53:37
0;x;1;1;0;10;5.10.2018;12:53:47
0;x;1;1;0;10;5.10.2018;12:53:57
0;x;1;1;0;10;5.10.2018;12:54:7
0;x;1;1;0;10;5.10.2018;12:54:17
0;x;1;1;0;10;5.10.2018;12:54:27
0;x;1;1;0;10;5.10.2018;12:54:37
0;x;1;1;0;10;5.10.2018;12:54:47
0;x;1;1;0;10;5.10.2018;12:54:57
0;x;1;1;0;10;5.10.2018;12:55:7
0;x;1;1;0;10;5.10.2018;12:55:17
0;x;1;1;0;10;5.10.2018;12:55:27
0;x;1;1;0;10;5.10.2018;12:55:37
0;x;1;1;0;10;5.10.2018;12:55:47
0;x;1;1;0;10;5.10.2018;12:55:57
0;x;1;1;0;10;5.10.2018;12:56:7
0;x;1;1;0;10;5.10.2018;12:56:17
0;x;1;1;0;10;5.10.2018;12:56:27
0;x;1;1;0;10;5.10.2018;12:56:37
0;x;4;1;0;10;5.10.2018;12:56:47
0;x;4;1;0;10;5.10.2018;12:56:57
0;x;4;1;0;10;5.10.2018;12:57:7
0;x;4;1;0;10;5.10.2018;12:57:17
0;x;4;1;0;10;5.10.2018;12:57:27
0;x;4;1;0;10;5.10.2018;12:57:37
0;x;4;1;0;10;5.10.2018;12:57:47
0;x;4;1;0;10;5.10.2018;12:57:57
0;x;4;1;0;10;5.10.2018;12:58:7
0;x;4;1;0;10;5.10.2018;12:58:17
0;x;4;1;0;10;5.10.2018;12:58:27
0;x;4;1;0;10;5.10.2018;12:58:37
0;x;4;1;0;10;5.10.2018;12:58:47
0;x;4;1;0;10;5.10.2018;12:58:57
0;x;4;1;0;10;5.10.2018;12:59:7
0;x;4;1;0;10;5.10.2018;12:59:17
0;x;3;1;0;10;5.10.2018;12:59:27
0;x;4;1;0;10;5.10.2018;12:59:37
0;x;4;1;0;10;5.10.2018;12:59:47
0;x;3;1;0;10;5.10.2018;12:59:57
0;x;3;1;0;10;5.10.2018;13:0:7
0;x;3;1;0;10;5.10.2018;13:0:17
0;x;3;1;0;10;5.10.2018;13:0:27
0;x;3;1;0;10;5.10.2018;13:0:37
0;x;3;1;0;10;5.10.2018;13:0:47
0;x;3;1;0;10;5.10.2018;13:0:57
0;x;3;1;0;10;5.10.2018;13:1:7
0;x;3;1;0;10;5.10.2018;13:1:17
0;x;1;1;0;10;5.10.2018;13:1:27
0;x;1;1;0;10;5.10.2018;13:1:37
0;x;1;1;0;10;5.10.2018;13:1:47
0;x;1;1;0;10;5.10.2018;13:1:57
0;x;3;1;0;10;5.10.2018;13:2:7
0;x;3;1;0;10;5.10.2018;13:2:17
0;x;3;1;0;5;5.10.2018;13:2:27
0;x;4;1;0;5;5.10.2018;13:2:37
0;x;4;1;0;10;5.10.2018;13:2:47
0;x;3;1;0;10;5.10.2018;13:2:57
0;x;3;1;0;10;5.10.2018;13:3:7
0;x;3;1;0;10;5.10.2018;13:3:17
0;x;3;1;0;10;5.10.2018;13:3:27
0;x;3;1;0;10;5.10.2018;13:3:37
0;x;4;1;0;10;5.10.2018;13:3:47
0;x;3;1;0;10;5.10.2018;13:3:57
0;x;3;1;0;10;5.10.2018;13:4:7
0;x;4;1;0;10;5.10.2018;13:4:17
0;x;3;1;0;10;5.10.2018;13:4:27
0;x;3;1;0;5;5.10.2018;13:4:37
0;x;3;1;0;10;5.10.2018;13:4:47
0;x;3;1;0;10;5.10.2018;13:4:57
0;x;3;1;0;10;5.10.2018;13:5:7
0;x;3;1;0;10;5.10.2018;13:5:17
0;x;3;1;0;10;5.10.2018;13:5:27
0;x;3;1;0;10;5.10.2018;13:5:37
0;x;3;1;0;10;5.10.2018;13:5:47
0;x;3;1;0;10;5.10.2018;13:5:57
0;x;3;1;0;10;5.10.2018;13:6:7
0;x;3;1;0;10;5.10.2018;13:6:17
0;x;3;1;0;10;5.10.2018;13:6:27
0;x;3;1;0;10;5.10.2018;13:6:37
0;x;1;1;0;10;5.10.2018;13:6:47
0;x;1;1;0;10;5.10.2018;13:6:57
0;x;1;1;0;10;5.10.2018;13:7:7
0;x;3;1;0;10;5.10.2018;13:7:17
0;x;3;1;0;10;5.10.2018;13:7:27
0;x;3;1;0;10;5.10.2018;13:7:37
0;x;3;1;0;10;5.10.2018;13:7:47
0;x;3;1;0;10;5.10.2018;13:7:57
0;x;3;1;0;10;5.10.2018;13:8:7
0;x;3;1;0;10;5.10.2018;13:8:17
0;x;4;1;0;10;5.10.2018;13:8:27
0;x;3;1;0;10;5.10.2018;13:8:37
0;x;3;1;0;10;5.10.2018;13:8:47
0;x;3;1;0;10;5.10.2018;13:8:57
0;x;3;1;0;10;5.10.2018;13:9:7
0;x;3;1;0;10;5.10.2018;13:9:17
0;x;3;1;0;10;5.10.2018;13:9:27
0;x;3;1;0;10;5.10.2018;13:9:37
0;x;3;1;0;10;5.10.2018;13:9:47
0;x;3;1;0;10;5.10.2018;13:9:57
0;x;4;1;0;10;5.10.2018;13:10:7
0;x;3;1;0;5;5.10.2018;13:10:17
0;x;3;1;0;10;5.10.2018;13:10:27
0;x;3;1;0;10;5.10.2018;13:10:37
0;x;3;1;0;10;5.10.2018;13:10:47
0;x;3;1;0;10;5.10.2018;13:10:57
0;x;3;1;0;10;5.10.2018;13:11:7
0;x;3;1;0;10;5.10.2018;13:11:17
0;x;3;1;0;10;5.10.2018;13:11:27
0;x;3;1;0;10;5.10.2018;13:11:37
0;x;1;1;0;5;5.10.2018;13:11:47
0;x;1;1;0;10;5.10.2018;13:11:57
0;x;3;1;0;10;5.10.2018;13:12:7
0;x;3;1;0;10;5.10.2018;13:12:17
0;x;3;1;0;10;5.10.2018;13:12:27
0;x;3;1;0;10;5.10.2018;13:12:37
0;x;4;1;0;10;5.10.2018;13:12:47
0;x;3;1;0;10;5.10.2018;13:12:57
0;x;4;1;0;10;5.10.2018;13:13:7
0;x;4;1;0;10;5.10.2018;13:13:17
0;x;3;1;0;10;5.10.2018;13:13:27
0;x;3;1;0;10;5.10.2018;13:13:37
0;x;4;1;0;10;5.10.2018;13:13:47
0;x;4;1;0;10;5.10.2018;13:13:57
0;x;4;1;0;10;5.10.2018;13:14:7
0;x;4;1;0;10;5.10.2018;13:14:17
0;x;4;1;0;10;5.10.2018;13:14:27
0;x;4;1;0;10;5.10.2018;13:14:37
0;x;4;1;0;10;5.10.2018;13:14:47
0;x;4;1;0;10;5.10.2018;13:14:57
0;x;4;1;0;10;5.10.2018;13:15:7
0;x;4;1;0;10;5.10.2018;13:15:17
0;x;4;1;0;10;5.10.2018;13:15:27
0;x;4;1;0;10;5.10.2018;13:15:37
0;x;4;1;0;10;5.10.2018;13:15:47
0;x;4;1;0;10;5.10.2018;13:15:57
0;x;4;1;0;10;5.10.2018;13:16:7
0;x;4;1;0;10;5.10.2018;13:16:17
0;x;4;1;0;10;5.10.2018;13:16:27
0;x;1;1;0;10;5.10.2018;13:16:37
0;x;1;1;0;10;5.10.2018;13:16:47
0;x;1;1;0;10;5.10.2018;13:16:57
0;x;1;1;0;10;5.10.2018;13:17:7
0;x;1;1;0;10;5.10.2018;13:17:17
0;x;3;1;0;10;5.10.2018;13:17:27
0;x;3;1;0;10;5.10.2018;13:17:37
0;x;3;1;0;10;5.10.2018;13:17:47
0;x;3;1;0;10;5.10.2018;13:17:57
0;x;3;1;0;10;5.10.2018;13:18:7
0;x;3;1;0;5;5.10.2018;13:18:17
0;x;3;1;0;10;5.10.2018;13:18:27
0;x;3;1;0;10;5.10.2018;13:18:37
0;x;3;1;0;10;5.10.2018;13:18:47
0;x;3;1;0;10;5.10.2018;13:18:57
0;x;3;1;0;10;5.10.2018;13:19:7
0;x;3;1;0;10;5.10.2018;13:19:17
0;x;3;1;0;10;5.10.2018;13:19:27
0;x;3;1;0;10;5.10.2018;13:19:37
0;x;3;1;0;10;5.10.2018;13:19:47
0;x;3;1;0;10;5.10.2018;13:19:57
0;x;3;1;0;10;5.10.2018;13:20:7
0;x;3;1;0;10;5.10.2018;13:20:17
